   x      v
0.8381183812 0.1617051008
0.8381283813 0.1616951232
0.8381383814 0.1616851456
0.8381483815 0.1616751679
0.8381583816 0.1616651903
0.8381683817 0.1616552126
0.8381783818 0.1616452350
0.8381883819 0.1616352573
0.8381983820 0.1616252797
0.8382083821 0.1616153020
0.8382183822 0.1616053244
0.8382283823 0.1615953467
0.8382383824 0.1615853691
0.8382483825 0.1615753914
0.8382583826 0.1615654138
0.8382683827 0.1615554361
0.8382783828 0.1615454584
0.8382883829 0.1615354808
0.8382983830 0.1615255031
0.8383083831 0.1615155254
0.8383183832 0.1615055477
0.8383283833 0.1614955700
0.8383383834 0.1614855924
0.8383483835 0.1614756147
0.8383583836 0.1614656370
0.8383683837 0.1614556593
0.8383783838 0.1614456816
0.8383883839 0.1614357039
0.8383983840 0.1614257262
0.8384083841 0.1614157485
0.8384183842 0.1614057708
0.8384283843 0.1613957931
0.8384383844 0.1613858154
0.8384483845 0.1613758377
0.8384583846 0.1613658600
0.8384683847 0.1613558823
0.8384783848 0.1613459046
0.8384883849 0.1613359269
0.8384983850 0.1613259492
0.8385083851 0.1613159714
0.8385183852 0.1613059937
0.8385283853 0.1612960160
0.8385383854 0.1612860383
0.8385483855 0.1612760605
0.8385583856 0.1612660828
0.8385683857 0.1612561051
0.8385783858 0.1612461273
0.8385883859 0.1612361496
0.8385983860 0.1612261719
0.8386083861 0.1612161941
0.8386183862 0.1612062164
0.8386283863 0.1611962386
0.8386383864 0.1611862609
0.8386483865 0.1611762831
0.8386583866 0.1611663054
0.8386683867 0.1611563276
0.8386783868 0.1611463498
0.8386883869 0.1611363721
0.8386983870 0.1611263943
0.8387083871 0.1611164166
0.8387183872 0.1611064388
0.8387283873 0.1610964610
0.8387383874 0.1610864832
0.8387483875 0.1610765055
0.8387583876 0.1610665277
0.8387683877 0.1610565499
0.8387783878 0.1610465721
0.8387883879 0.1610365944
0.8387983880 0.1610266166
0.8388083881 0.1610166388
0.8388183882 0.1610066610
0.8388283883 0.1609966832
0.8388383884 0.1609867054
0.8388483885 0.1609767276
0.8388583886 0.1609667498
0.8388683887 0.1609567720
0.8388783888 0.1609467942
0.8388883889 0.1609368164
0.8388983890 0.1609268386
0.8389083891 0.1609168608
0.8389183892 0.1609068830
0.8389283893 0.1608969051
0.8389383894 0.1608869273
0.8389483895 0.1608769495
0.8389583896 0.1608669717
0.8389683897 0.1608569939
0.8389783898 0.1608470160
0.8389883899 0.1608370382
0.8389983900 0.1608270604
0.8390083901 0.1608170825
0.8390183902 0.1608071047
0.8390283903 0.1607971269
0.8390383904 0.1607871490
0.8390483905 0.1607771712
0.8390583906 0.1607671933
0.8390683907 0.1607572155
0.8390783908 0.1607472376
0.8390883909 0.1607372598
0.8390983910 0.1607272819
0.8391083911 0.1607173041
0.8391183912 0.1607073262
0.8391283913 0.1606973483
0.8391383914 0.1606873705
0.8391483915 0.1606773926
0.8391583916 0.1606674148
0.8391683917 0.1606574369
0.8391783918 0.1606474590
0.8391883919 0.1606374811
0.8391983920 0.1606275033
0.8392083921 0.1606175254
0.8392183922 0.1606075475
0.8392283923 0.1605975696
0.8392383924 0.1605875917
0.8392483925 0.1605776138
0.8392583926 0.1605676359
0.8392683927 0.1605576581
0.8392783928 0.1605476802
0.8392883929 0.1605377023
0.8392983930 0.1605277244
0.8393083931 0.1605177465
0.8393183932 0.1605077686
0.8393283933 0.1604977907
0.8393383934 0.1604878127
0.8393483935 0.1604778348
0.8393583936 0.1604678569
0.8393683937 0.1604578790
0.8393783938 0.1604479011
0.8393883939 0.1604379232
0.8393983940 0.1604279452
0.8394083941 0.1604179673
0.8394183942 0.1604079894
0.8394283943 0.1603980115
0.8394383944 0.1603880335
0.8394483945 0.1603780556
0.8394583946 0.1603680777
0.8394683947 0.1603580997
0.8394783948 0.1603481218
0.8394883949 0.1603381438
0.8394983950 0.1603281659
0.8395083951 0.1603181879
0.8395183952 0.1603082100
0.8395283953 0.1602982320
0.8395383954 0.1602882541
0.8395483955 0.1602782761
0.8395583956 0.1602682982
0.8395683957 0.1602583202
0.8395783958 0.1602483423
0.8395883959 0.1602383643
0.8395983960 0.1602283863
0.8396083961 0.1602184084
0.8396183962 0.1602084304
0.8396283963 0.1601984524
0.8396383964 0.1601884744
0.8396483965 0.1601784965
0.8396583966 0.1601685185
0.8396683967 0.1601585405
0.8396783968 0.1601485625
0.8396883969 0.1601385845
0.8396983970 0.1601286065
0.8397083971 0.1601186285
0.8397183972 0.1601086505
0.8397283973 0.1600986725
0.8397383974 0.1600886945
0.8397483975 0.1600787165
0.8397583976 0.1600687385
0.8397683977 0.1600587605
0.8397783978 0.1600487825
0.8397883979 0.1600388045
0.8397983980 0.1600288265
0.8398083981 0.1600188485
0.8398183982 0.1600088705
0.8398283983 0.1599988924
0.8398383984 0.1599889144
0.8398483985 0.1599789364
0.8398583986 0.1599689584
0.8398683987 0.1599589803
0.8398783988 0.1599490023
0.8398883989 0.1599390243
0.8398983990 0.1599290462
0.8399083991 0.1599190682
0.8399183992 0.1599090902
0.8399283993 0.1598991121
0.8399383994 0.1598891341
0.8399483995 0.1598791560
0.8399583996 0.1598691780
0.8399683997 0.1598591999
0.8399783998 0.1598492219
0.8399883999 0.1598392438
0.8399984000 0.1598292658
0.8400084001 0.1598192877
0.8400184002 0.1598093097
0.8400284003 0.1597993316
0.8400384004 0.1597893535
0.8400484005 0.1597793755
0.8400584006 0.1597693974
0.8400684007 0.1597594193
0.8400784008 0.1597494412
0.8400884009 0.1597394632
0.8400984010 0.1597294851
0.8401084011 0.1597195070
0.8401184012 0.1597095289
0.8401284013 0.1596995508
0.8401384014 0.1596895727
0.8401484015 0.1596795946
0.8401584016 0.1596696165
0.8401684017 0.1596596385
0.8401784018 0.1596496604
0.8401884019 0.1596396823
0.8401984020 0.1596297042
0.8402084021 0.1596197260
0.8402184022 0.1596097479
0.8402284023 0.1595997698
0.8402384024 0.1595897917
0.8402484025 0.1595798136
0.8402584026 0.1595698355
0.8402684027 0.1595598574
0.8402784028 0.1595498793
0.8402884029 0.1595399011
0.8402984030 0.1595299230
0.8403084031 0.1595199449
0.8403184032 0.1595099667
0.8403284033 0.1594999886
0.8403384034 0.1594900105
0.8403484035 0.1594800323
0.8403584036 0.1594700542
0.8403684037 0.1594600761
0.8403784038 0.1594500979
0.8403884039 0.1594401198
0.8403984040 0.1594301416
0.8404084041 0.1594201635
0.8404184042 0.1594101853
0.8404284043 0.1594002072
0.8404384044 0.1593902290
0.8404484045 0.1593802509
0.8404584046 0.1593702727
0.8404684047 0.1593602945
0.8404784048 0.1593503164
0.8404884049 0.1593403382
0.8404984050 0.1593303600
0.8405084051 0.1593203819
0.8405184052 0.1593104037
0.8405284053 0.1593004255
0.8405384054 0.1592904473
0.8405484055 0.1592804691
0.8405584056 0.1592704910
0.8405684057 0.1592605128
0.8405784058 0.1592505346
0.8405884059 0.1592405564
0.8405984060 0.1592305782
0.8406084061 0.1592206000
0.8406184062 0.1592106218
0.8406284063 0.1592006436
0.8406384064 0.1591906654
0.8406484065 0.1591806872
0.8406584066 0.1591707090
0.8406684067 0.1591607308
0.8406784068 0.1591507526
0.8406884069 0.1591407744
0.8406984070 0.1591307962
0.8407084071 0.1591208180
0.8407184072 0.1591108397
0.8407284073 0.1591008615
0.8407384074 0.1590908833
0.8407484075 0.1590809051
0.8407584076 0.1590709268
0.8407684077 0.1590609486
0.8407784078 0.1590509704
0.8407884079 0.1590409921
0.8407984080 0.1590310139
0.8408084081 0.1590210357
0.8408184082 0.1590110574
0.8408284083 0.1590010792
0.8408384084 0.1589911009
0.8408484085 0.1589811227
0.8408584086 0.1589711444
0.8408684087 0.1589611662
0.8408784088 0.1589511879
0.8408884089 0.1589412097
0.8408984090 0.1589312314
0.8409084091 0.1589212531
0.8409184092 0.1589112749
0.8409284093 0.1589012966
0.8409384094 0.1588913184
0.8409484095 0.1588813401
0.8409584096 0.1588713618
0.8409684097 0.1588613835
0.8409784098 0.1588514053
0.8409884099 0.1588414270
0.8409984100 0.1588314487
0.8410084101 0.1588214704
0.8410184102 0.1588114921
0.8410284103 0.1588015138
0.8410384104 0.1587915355
0.8410484105 0.1587815573
0.8410584106 0.1587715790
0.8410684107 0.1587616007
0.8410784108 0.1587516224
0.8410884109 0.1587416441
0.8410984110 0.1587316658
0.8411084111 0.1587216875
0.8411184112 0.1587117091
0.8411284113 0.1587017308
0.8411384114 0.1586917525
0.8411484115 0.1586817742
0.8411584116 0.1586717959
0.8411684117 0.1586618176
0.8411784118 0.1586518393
0.8411884119 0.1586418609
0.8411984120 0.1586318826
0.8412084121 0.1586219043
0.8412184122 0.1586119259
0.8412284123 0.1586019476
0.8412384124 0.1585919693
0.8412484125 0.1585819909
0.8412584126 0.1585720126
0.8412684127 0.1585620343
0.8412784128 0.1585520559
0.8412884129 0.1585420776
0.8412984130 0.1585320992
0.8413084131 0.1585221209
0.8413184132 0.1585121425
0.8413284133 0.1585021642
0.8413384134 0.1584921858
0.8413484135 0.1584822074
0.8413584136 0.1584722291
0.8413684137 0.1584622507
0.8413784138 0.1584522724
0.8413884139 0.1584422940
0.8413984140 0.1584323156
0.8414084141 0.1584223372
0.8414184142 0.1584123589
0.8414284143 0.1584023805
0.8414384144 0.1583924021
0.8414484145 0.1583824237
0.8414584146 0.1583724453
0.8414684147 0.1583624670
0.8414784148 0.1583524886
0.8414884149 0.1583425102
0.8414984150 0.1583325318
0.8415084151 0.1583225534
0.8415184152 0.1583125750
0.8415284153 0.1583025966
0.8415384154 0.1582926182
0.8415484155 0.1582826398
0.8415584156 0.1582726614
0.8415684157 0.1582626830
0.8415784158 0.1582527046
0.8415884159 0.1582427262
0.8415984160 0.1582327477
0.8416084161 0.1582227693
0.8416184162 0.1582127909
0.8416284163 0.1582028125
0.8416384164 0.1581928341
0.8416484165 0.1581828556
0.8416584166 0.1581728772
0.8416684167 0.1581628988
0.8416784168 0.1581529204
0.8416884169 0.1581429419
0.8416984170 0.1581329635
0.8417084171 0.1581229850
0.8417184172 0.1581130066
0.8417284173 0.1581030282
0.8417384174 0.1580930497
0.8417484175 0.1580830713
0.8417584176 0.1580730928
0.8417684177 0.1580631144
0.8417784178 0.1580531359
0.8417884179 0.1580431575
0.8417984180 0.1580331790
0.8418084181 0.1580232005
0.8418184182 0.1580132221
0.8418284183 0.1580032436
0.8418384184 0.1579932651
0.8418484185 0.1579832867
0.8418584186 0.1579733082
0.8418684187 0.1579633297
0.8418784188 0.1579533512
0.8418884189 0.1579433728
0.8418984190 0.1579333943
0.8419084191 0.1579234158
0.8419184192 0.1579134373
0.8419284193 0.1579034588
0.8419384194 0.1578934803
0.8419484195 0.1578835018
0.8419584196 0.1578735234
0.8419684197 0.1578635449
0.8419784198 0.1578535664
0.8419884199 0.1578435879
0.8419984200 0.1578336094
0.8420084201 0.1578236308
0.8420184202 0.1578136523
0.8420284203 0.1578036738
0.8420384204 0.1577936953
0.8420484205 0.1577837168
0.8420584206 0.1577737383
0.8420684207 0.1577637598
0.8420784208 0.1577537812
0.8420884209 0.1577438027
0.8420984210 0.1577338242
0.8421084211 0.1577238457
0.8421184212 0.1577138671
0.8421284213 0.1577038886
0.8421384214 0.1576939101
0.8421484215 0.1576839315
0.8421584216 0.1576739530
0.8421684217 0.1576639745
0.8421784218 0.1576539959
0.8421884219 0.1576440174
0.8421984220 0.1576340388
0.8422084221 0.1576240603
0.8422184222 0.1576140817
0.8422284223 0.1576041032
0.8422384224 0.1575941246
0.8422484225 0.1575841461
0.8422584226 0.1575741675
0.8422684227 0.1575641889
0.8422784228 0.1575542104
0.8422884229 0.1575442318
0.8422984230 0.1575342532
0.8423084231 0.1575242747
0.8423184232 0.1575142961
0.8423284233 0.1575043175
0.8423384234 0.1574943389
0.8423484235 0.1574843604
0.8423584236 0.1574743818
0.8423684237 0.1574644032
0.8423784238 0.1574544246
0.8423884239 0.1574444460
0.8423984240 0.1574344674
0.8424084241 0.1574244888
0.8424184242 0.1574145102
0.8424284243 0.1574045316
0.8424384244 0.1573945530
0.8424484245 0.1573845744
0.8424584246 0.1573745958
0.8424684247 0.1573646172
0.8424784248 0.1573546386
0.8424884249 0.1573446600
0.8424984250 0.1573346814
0.8425084251 0.1573247028
0.8425184252 0.1573147242
0.8425284253 0.1573047455
0.8425384254 0.1572947669
0.8425484255 0.1572847883
0.8425584256 0.1572748097
0.8425684257 0.1572648310
0.8425784258 0.1572548524
0.8425884259 0.1572448738
0.8425984260 0.1572348952
0.8426084261 0.1572249165
0.8426184262 0.1572149379
0.8426284263 0.1572049592
0.8426384264 0.1571949806
0.8426484265 0.1571850019
0.8426584266 0.1571750233
0.8426684267 0.1571650446
0.8426784268 0.1571550660
0.8426884269 0.1571450873
0.8426984270 0.1571351087
0.8427084271 0.1571251300
0.8427184272 0.1571151514
0.8427284273 0.1571051727
0.8427384274 0.1570951940
0.8427484275 0.1570852154
0.8427584276 0.1570752367
0.8427684277 0.1570652580
0.8427784278 0.1570552794
0.8427884279 0.1570453007
0.8427984280 0.1570353220
0.8428084281 0.1570253433
0.8428184282 0.1570153646
0.8428284283 0.1570053859
0.8428384284 0.1569954073
0.8428484285 0.1569854286
0.8428584286 0.1569754499
0.8428684287 0.1569654712
0.8428784288 0.1569554925
0.8428884289 0.1569455138
0.8428984290 0.1569355351
0.8429084291 0.1569255564
0.8429184292 0.1569155777
0.8429284293 0.1569055990
0.8429384294 0.1568956203
0.8429484295 0.1568856416
0.8429584296 0.1568756628
0.8429684297 0.1568656841
0.8429784298 0.1568557054
0.8429884299 0.1568457267
0.8429984300 0.1568357480
0.8430084301 0.1568257692
0.8430184302 0.1568157905
0.8430284303 0.1568058118
0.8430384304 0.1567958331
0.8430484305 0.1567858543
0.8430584306 0.1567758756
0.8430684307 0.1567658968
0.8430784308 0.1567559181
0.8430884309 0.1567459394
0.8430984310 0.1567359606
0.8431084311 0.1567259819
0.8431184312 0.1567160031
0.8431284313 0.1567060244
0.8431384314 0.1566960456
0.8431484315 0.1566860669
0.8431584316 0.1566760881
0.8431684317 0.1566661094
0.8431784318 0.1566561306
0.8431884319 0.1566461518
0.8431984320 0.1566361731
0.8432084321 0.1566261943
0.8432184322 0.1566162155
0.8432284323 0.1566062368
0.8432384324 0.1565962580
0.8432484325 0.1565862792
0.8432584326 0.1565763004
0.8432684327 0.1565663216
0.8432784328 0.1565563429
0.8432884329 0.1565463641
0.8432984330 0.1565363853
0.8433084331 0.1565264065
0.8433184332 0.1565164277
0.8433284333 0.1565064489
0.8433384334 0.1564964701
0.8433484335 0.1564864913
0.8433584336 0.1564765125
0.8433684337 0.1564665337
0.8433784338 0.1564565549
0.8433884339 0.1564465761
0.8433984340 0.1564365973
0.8434084341 0.1564266185
0.8434184342 0.1564166397
0.8434284343 0.1564066608
0.8434384344 0.1563966820
0.8434484345 0.1563867032
0.8434584346 0.1563767244
0.8434684347 0.1563667456
0.8434784348 0.1563567667
0.8434884349 0.1563467879
0.8434984350 0.1563368091
0.8435084351 0.1563268302
0.8435184352 0.1563168514
0.8435284353 0.1563068726
0.8435384354 0.1562968937
0.8435484355 0.1562869149
0.8435584356 0.1562769360
0.8435684357 0.1562669572
0.8435784358 0.1562569783
0.8435884359 0.1562469995
0.8435984360 0.1562370206
0.8436084361 0.1562270418
0.8436184362 0.1562170629
0.8436284363 0.1562070841
0.8436384364 0.1561971052
0.8436484365 0.1561871263
0.8436584366 0.1561771475
0.8436684367 0.1561671686
0.8436784368 0.1561571897
0.8436884369 0.1561472109
0.8436984370 0.1561372320
0.8437084371 0.1561272531
0.8437184372 0.1561172742
0.8437284373 0.1561072954
0.8437384374 0.1560973165
0.8437484375 0.1560873376
0.8437584376 0.1560773587
0.8437684377 0.1560673798
0.8437784378 0.1560574009
0.8437884379 0.1560474220
0.8437984380 0.1560374431
0.8438084381 0.1560274642
0.8438184382 0.1560174853
0.8438284383 0.1560075064
0.8438384384 0.1559975275
0.8438484385 0.1559875486
0.8438584386 0.1559775697
0.8438684387 0.1559675908
0.8438784388 0.1559576119
0.8438884389 0.1559476330
0.8438984390 0.1559376541
0.8439084391 0.1559276751
0.8439184392 0.1559176962
0.8439284393 0.1559077173
0.8439384394 0.1558977384
0.8439484395 0.1558877594
0.8439584396 0.1558777805
0.8439684397 0.1558678016
0.8439784398 0.1558578226
0.8439884399 0.1558478437
0.8439984400 0.1558378648
0.8440084401 0.1558278858
0.8440184402 0.1558179069
0.8440284403 0.1558079279
0.8440384404 0.1557979490
0.8440484405 0.1557879700
0.8440584406 0.1557779911
0.8440684407 0.1557680121
0.8440784408 0.1557580332
0.8440884409 0.1557480542
0.8440984410 0.1557380752
0.8441084411 0.1557280963
0.8441184412 0.1557181173
0.8441284413 0.1557081383
0.8441384414 0.1556981594
0.8441484415 0.1556881804
0.8441584416 0.1556782014
0.8441684417 0.1556682225
0.8441784418 0.1556582435
0.8441884419 0.1556482645
0.8441984420 0.1556382855
0.8442084421 0.1556283065
0.8442184422 0.1556183275
0.8442284423 0.1556083486
0.8442384424 0.1555983696
0.8442484425 0.1555883906
0.8442584426 0.1555784116
0.8442684427 0.1555684326
0.8442784428 0.1555584536
0.8442884429 0.1555484746
0.8442984430 0.1555384956
0.8443084431 0.1555285166
0.8443184432 0.1555185376
0.8443284433 0.1555085585
0.8443384434 0.1554985795
0.8443484435 0.1554886005
0.8443584436 0.1554786215
0.8443684437 0.1554686425
0.8443784438 0.1554586635
0.8443884439 0.1554486844
0.8443984440 0.1554387054
0.8444084441 0.1554287264
0.8444184442 0.1554187474
0.8444284443 0.1554087683
0.8444384444 0.1553987893
0.8444484445 0.1553888103
0.8444584446 0.1553788312
0.8444684447 0.1553688522
0.8444784448 0.1553588731
0.8444884449 0.1553488941
0.8444984450 0.1553389150
0.8445084451 0.1553289360
0.8445184452 0.1553189569
0.8445284453 0.1553089779
0.8445384454 0.1552989988
0.8445484455 0.1552890198
0.8445584456 0.1552790407
0.8445684457 0.1552690616
0.8445784458 0.1552590826
0.8445884459 0.1552491035
0.8445984460 0.1552391244
0.8446084461 0.1552291454
0.8446184462 0.1552191663
0.8446284463 0.1552091872
0.8446384464 0.1551992082
0.8446484465 0.1551892291
0.8446584466 0.1551792500
0.8446684467 0.1551692709
0.8446784468 0.1551592918
0.8446884469 0.1551493127
0.8446984470 0.1551393336
0.8447084471 0.1551293546
0.8447184472 0.1551193755
0.8447284473 0.1551093964
0.8447384474 0.1550994173
0.8447484475 0.1550894382
0.8447584476 0.1550794591
0.8447684477 0.1550694800
0.8447784478 0.1550595008
0.8447884479 0.1550495217
0.8447984480 0.1550395426
0.8448084481 0.1550295635
0.8448184482 0.1550195844
0.8448284483 0.1550096053
0.8448384484 0.1549996262
0.8448484485 0.1549896470
0.8448584486 0.1549796679
0.8448684487 0.1549696888
0.8448784488 0.1549597097
0.8448884489 0.1549497305
0.8448984490 0.1549397514
0.8449084491 0.1549297723
0.8449184492 0.1549197931
0.8449284493 0.1549098140
0.8449384494 0.1548998348
0.8449484495 0.1548898557
0.8449584496 0.1548798765
0.8449684497 0.1548698974
0.8449784498 0.1548599182
0.8449884499 0.1548499391
0.8449984500 0.1548399599
0.8450084501 0.1548299808
0.8450184502 0.1548200016
0.8450284503 0.1548100225
0.8450384504 0.1548000433
0.8450484505 0.1547900641
0.8450584506 0.1547800850
0.8450684507 0.1547701058
0.8450784508 0.1547601266
0.8450884509 0.1547501475
0.8450984510 0.1547401683
0.8451084511 0.1547301891
0.8451184512 0.1547202099
0.8451284513 0.1547102307
0.8451384514 0.1547002516
0.8451484515 0.1546902724
0.8451584516 0.1546802932
0.8451684517 0.1546703140
0.8451784518 0.1546603348
0.8451884519 0.1546503556
0.8451984520 0.1546403764
0.8452084521 0.1546303972
0.8452184522 0.1546204180
0.8452284523 0.1546104388
0.8452384524 0.1546004596
0.8452484525 0.1545904804
0.8452584526 0.1545805012
0.8452684527 0.1545705220
0.8452784528 0.1545605428
0.8452884529 0.1545505635
0.8452984530 0.1545405843
0.8453084531 0.1545306051
0.8453184532 0.1545206259
0.8453284533 0.1545106466
0.8453384534 0.1545006674
0.8453484535 0.1544906882
0.8453584536 0.1544807090
0.8453684537 0.1544707297
0.8453784538 0.1544607505
0.8453884539 0.1544507713
0.8453984540 0.1544407920
0.8454084541 0.1544308128
0.8454184542 0.1544208335
0.8454284543 0.1544108543
0.8454384544 0.1544008750
0.8454484545 0.1543908958
0.8454584546 0.1543809165
0.8454684547 0.1543709373
0.8454784548 0.1543609580
0.8454884549 0.1543509788
0.8454984550 0.1543409995
0.8455084551 0.1543310202
0.8455184552 0.1543210410
0.8455284553 0.1543110617
0.8455384554 0.1543010824
0.8455484555 0.1542911032
0.8455584556 0.1542811239
0.8455684557 0.1542711446
0.8455784558 0.1542611653
0.8455884559 0.1542511861
0.8455984560 0.1542412068
0.8456084561 0.1542312275
0.8456184562 0.1542212482
0.8456284563 0.1542112689
0.8456384564 0.1542012896
0.8456484565 0.1541913103
0.8456584566 0.1541813310
0.8456684567 0.1541713517
0.8456784568 0.1541613724
0.8456884569 0.1541513931
0.8456984570 0.1541414138
0.8457084571 0.1541314345
0.8457184572 0.1541214552
0.8457284573 0.1541114759
0.8457384574 0.1541014966
0.8457484575 0.1540915173
0.8457584576 0.1540815380
0.8457684577 0.1540715586
0.8457784578 0.1540615793
0.8457884579 0.1540516000
0.8457984580 0.1540416207
0.8458084581 0.1540316414
0.8458184582 0.1540216620
0.8458284583 0.1540116827
0.8458384584 0.1540017034
0.8458484585 0.1539917240
0.8458584586 0.1539817447
0.8458684587 0.1539717653
0.8458784588 0.1539617860
0.8458884589 0.1539518067
0.8458984590 0.1539418273
0.8459084591 0.1539318480
0.8459184592 0.1539218686
0.8459284593 0.1539118893
0.8459384594 0.1539019099
0.8459484595 0.1538919306
0.8459584596 0.1538819512
0.8459684597 0.1538719718
0.8459784598 0.1538619925
0.8459884599 0.1538520131
0.8459984600 0.1538420337
0.8460084601 0.1538320544
0.8460184602 0.1538220750
0.8460284603 0.1538120956
0.8460384604 0.1538021162
0.8460484605 0.1537921369
0.8460584606 0.1537821575
0.8460684607 0.1537721781
0.8460784608 0.1537621987
0.8460884609 0.1537522193
0.8460984610 0.1537422399
0.8461084611 0.1537322606
0.8461184612 0.1537222812
0.8461284613 0.1537123018
0.8461384614 0.1537023224
0.8461484615 0.1536923430
0.8461584616 0.1536823636
0.8461684617 0.1536723842
0.8461784618 0.1536624048
0.8461884619 0.1536524254
0.8461984620 0.1536424459
0.8462084621 0.1536324665
0.8462184622 0.1536224871
0.8462284623 0.1536125077
0.8462384624 0.1536025283
0.8462484625 0.1535925489
0.8462584626 0.1535825694
0.8462684627 0.1535725900
0.8462784628 0.1535626106
0.8462884629 0.1535526312
0.8462984630 0.1535426517
0.8463084631 0.1535326723
0.8463184632 0.1535226929
0.8463284633 0.1535127134
0.8463384634 0.1535027340
0.8463484635 0.1534927546
0.8463584636 0.1534827751
0.8463684637 0.1534727957
0.8463784638 0.1534628162
0.8463884639 0.1534528368
0.8463984640 0.1534428573
0.8464084641 0.1534328779
0.8464184642 0.1534228984
0.8464284643 0.1534129189
0.8464384644 0.1534029395
0.8464484645 0.1533929600
0.8464584646 0.1533829806
0.8464684647 0.1533730011
0.8464784648 0.1533630216
0.8464884649 0.1533530422
0.8464984650 0.1533430627
0.8465084651 0.1533330832
0.8465184652 0.1533231037
0.8465284653 0.1533131242
0.8465384654 0.1533031448
0.8465484655 0.1532931653
0.8465584656 0.1532831858
0.8465684657 0.1532732063
0.8465784658 0.1532632268
0.8465884659 0.1532532473
0.8465984660 0.1532432678
0.8466084661 0.1532332883
0.8466184662 0.1532233088
0.8466284663 0.1532133293
0.8466384664 0.1532033498
0.8466484665 0.1531933703
0.8466584666 0.1531833908
0.8466684667 0.1531734113
0.8466784668 0.1531634318
0.8466884669 0.1531534523
0.8466984670 0.1531434728
0.8467084671 0.1531334933
0.8467184672 0.1531235137
0.8467284673 0.1531135342
0.8467384674 0.1531035547
0.8467484675 0.1530935752
0.8467584676 0.1530835956
0.8467684677 0.1530736161
0.8467784678 0.1530636366
0.8467884679 0.1530536571
0.8467984680 0.1530436775
0.8468084681 0.1530336980
0.8468184682 0.1530237184
0.8468284683 0.1530137389
0.8468384684 0.1530037593
0.8468484685 0.1529937798
0.8468584686 0.1529838003
0.8468684687 0.1529738207
0.8468784688 0.1529638412
0.8468884689 0.1529538616
0.8468984690 0.1529438820
0.8469084691 0.1529339025
0.8469184692 0.1529239229
0.8469284693 0.1529139434
0.8469384694 0.1529039638
0.8469484695 0.1528939842
0.8469584696 0.1528840047
0.8469684697 0.1528740251
0.8469784698 0.1528640455
0.8469884699 0.1528540659
0.8469984700 0.1528440864
0.8470084701 0.1528341068
0.8470184702 0.1528241272
0.8470284703 0.1528141476
0.8470384704 0.1528041680
0.8470484705 0.1527941884
0.8470584706 0.1527842088
0.8470684707 0.1527742292
0.8470784708 0.1527642497
0.8470884709 0.1527542701
0.8470984710 0.1527442905
0.8471084711 0.1527343109
0.8471184712 0.1527243313
0.8471284713 0.1527143516
0.8471384714 0.1527043720
0.8471484715 0.1526943924
0.8471584716 0.1526844128
0.8471684717 0.1526744332
0.8471784718 0.1526644536
0.8471884719 0.1526544740
0.8471984720 0.1526444944
0.8472084721 0.1526345147
0.8472184722 0.1526245351
0.8472284723 0.1526145555
0.8472384724 0.1526045759
0.8472484725 0.1525945962
0.8472584726 0.1525846166
0.8472684727 0.1525746370
0.8472784728 0.1525646573
0.8472884729 0.1525546777
0.8472984730 0.1525446980
0.8473084731 0.1525347184
0.8473184732 0.1525247388
0.8473284733 0.1525147591
0.8473384734 0.1525047795
0.8473484735 0.1524947998
0.8473584736 0.1524848202
0.8473684737 0.1524748405
0.8473784738 0.1524648608
0.8473884739 0.1524548812
0.8473984740 0.1524449015
0.8474084741 0.1524349219
0.8474184742 0.1524249422
0.8474284743 0.1524149625
0.8474384744 0.1524049828
0.8474484745 0.1523950032
0.8474584746 0.1523850235
0.8474684747 0.1523750438
0.8474784748 0.1523650641
0.8474884749 0.1523550845
0.8474984750 0.1523451048
0.8475084751 0.1523351251
0.8475184752 0.1523251454
0.8475284753 0.1523151657
0.8475384754 0.1523051860
0.8475484755 0.1522952063
0.8475584756 0.1522852266
0.8475684757 0.1522752469
0.8475784758 0.1522652672
0.8475884759 0.1522552875
0.8475984760 0.1522453078
0.8476084761 0.1522353281
0.8476184762 0.1522253484
0.8476284763 0.1522153687
0.8476384764 0.1522053890
0.8476484765 0.1521954093
0.8476584766 0.1521854296
0.8476684767 0.1521754499
0.8476784768 0.1521654701
0.8476884769 0.1521554904
0.8476984770 0.1521455107
0.8477084771 0.1521355310
0.8477184772 0.1521255512
0.8477284773 0.1521155715
0.8477384774 0.1521055918
0.8477484775 0.1520956120
0.8477584776 0.1520856323
0.8477684777 0.1520756526
0.8477784778 0.1520656728
0.8477884779 0.1520556931
0.8477984780 0.1520457133
0.8478084781 0.1520357336
0.8478184782 0.1520257538
0.8478284783 0.1520157741
0.8478384784 0.1520057943
0.8478484785 0.1519958146
0.8478584786 0.1519858348
0.8478684787 0.1519758551
0.8478784788 0.1519658753
0.8478884789 0.1519558955
0.8478984790 0.1519459158
0.8479084791 0.1519359360
0.8479184792 0.1519259562
0.8479284793 0.1519159765
0.8479384794 0.1519059967
0.8479484795 0.1518960169
0.8479584796 0.1518860371
0.8479684797 0.1518760574
0.8479784798 0.1518660776
0.8479884799 0.1518560978
0.8479984800 0.1518461180
0.8480084801 0.1518361382
0.8480184802 0.1518261584
0.8480284803 0.1518161786
0.8480384804 0.1518061988
0.8480484805 0.1517962190
0.8480584806 0.1517862392
0.8480684807 0.1517762594
0.8480784808 0.1517662796
0.8480884809 0.1517562998
0.8480984810 0.1517463200
